target,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumQueryComponents,NumAmpersand,NumNumericChars,NoHttps,IpAddress,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,NumConsecutiveRepeats,entropia_dominio,AlphaNumBalance,SuspiciousFileExtension,ParameterKeywords,TLDType,SubdomainLengthVariation,RepeatedPathSegments,ConsonantRatio,AuthInPath,DomainDigits,ObfuscatedStrings,TfIdfScore
1,17,15,1,162,0,0,0,0,0,0,0,4,1,0,144,11,0,0,2,0,0,4.785912220133403,0.5138888888888888,1,0,0,18,0,0.67,1,0,0,11.70618423736679
1,10,0,7,325,0,0,0,0,3,3,22,0,1,1,0,68,230,0,2,0,1,5.05068509018199,-0.7692307692307693,1,0,0,0,0,1.0,1,10,1,13.986106272094128
1,1,0,0,29,1,1,0,0,0,0,0,0,1,0,21,1,0,0,1,0,0,4.064203408622266,0.9047619047619048,0,0,0,0,0,0.65,0,0,0,6.219424327442741
1,7,5,1,75,0,0,0,0,0,0,0,1,1,0,56,12,0,0,1,0,1,4.667012985032318,0.5,1,0,0,17,0,0.43,0,0,0,8.755835751355779
1,5,4,1,64,0,0,0,0,3,0,0,1,1,0,52,5,0,0,0,0,0,4.466982282211645,0.5384615384615384,0,0,0,22,0,0.75,0,0,0,8.444742151058207
1,14,1,6,188,0,0,0,0,0,0,0,4,1,0,19,162,0,0,4,1,0,4.815264200195362,0.7894736842105263,1,0,0,0,0,0.57,1,0,1,13.663073024798802
1,9,4,1,118,1,1,0,0,0,2,1,0,1,0,36,10,62,1,3,0,0,4.394997601847088,0.8333333333333334,1,0,0,4,0,0.58,1,0,0,11.1868226838552
1,4,0,6,61,0,0,0,0,0,0,0,0,1,1,0,40,0,0,0,0,0,4.299429550606707,-0.7857142857142857,0,0,0,0,0,1.0,0,11,1,7.637992622001934
1,3,1,0,39,1,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,4.243628103911205,0.8709677419354839,0,0,1,0,0,0.54,0,0,0,7.830191808353391
1,4,1,5,67,1,0,0,0,0,0,0,0,1,0,19,41,0,0,0,0,0,4.249917409615828,0.8947368421052632,1,0,1,0,0,0.57,0,0,0,9.247716296838387
1,8,1,2,248,2,0,0,0,0,8,8,0,1,0,15,35,184,0,4,0,2,5.111489241729164,0.6,1,1,1,0,0,0.67,0,0,0,11.239767873535014
1,1,0,1,28,1,1,0,0,0,0,0,0,1,0,16,5,0,0,0,0,0,3.994680368408909,0.875,0,0,0,0,0,0.58,0,0,0,6.143626136717348
1,2,1,2,53,0,0,0,0,0,0,0,0,1,0,30,16,0,0,0,0,0,4.288662436874635,0.9333333333333332,0,0,0,0,0,0.58,0,0,0,7.491858527470427
1,2,0,3,92,1,0,1,0,0,1,0,0,1,0,25,22,37,0,2,0,0,4.286314064791036,0.96,0,0,0,0,0,0.57,0,0,0,10.922387609231844
1,3,1,1,72,2,0,0,0,0,0,0,0,0,0,34,30,0,0,2,0,1,4.450613196694801,0.7647058823529411,1,0,0,0,0,0.77,1,3,0,10.067198660063951
1,1,0,4,135,0,0,0,0,0,0,0,4,1,0,21,107,0,0,0,0,0,4.61729732530343,0.9523809523809524,0,0,0,0,0,0.71,0,0,1,5.852913074443136
1,4,1,3,48,0,0,0,0,0,0,0,0,1,0,17,24,0,0,2,0,0,4.2283080115802445,0.8823529411764706,1,0,0,0,0,1.0,1,0,0,7.023721855940929
1,6,4,2,108,0,0,0,0,0,1,0,0,1,0,30,27,43,0,0,0,1,5.017490082035828,0.4333333333333333,1,0,1,3,0,0.8,0,2,0,8.181379644210676
1,3,1,3,60,1,0,0,0,0,0,0,0,1,0,30,23,0,0,1,0,1,4.417155962520949,0.9,0,0,1,0,0,0.58,0,0,0,9.463897840755829
1,2,0,4,57,0,0,0,0,0,0,0,0,1,0,11,39,0,0,0,1,0,4.012739032377821,0.9090909090909092,1,0,0,0,1,0.71,0,0,0,8.166619181253926
1,4,1,3,71,0,0,0,0,0,0,0,0,1,0,26,38,0,0,0,0,0,4.189768028010717,0.9230769230769232,0,0,0,0,0,0.53,0,0,0,8.597499856416492
1,5,1,6,104,3,0,0,1,6,0,0,0,1,0,14,83,0,0,2,0,2,4.666229984512848,0.8571428571428571,1,0,0,0,0,0.67,1,0,0,12.924624559627366
1,5,0,3,87,0,0,0,0,0,0,0,1,1,0,14,66,0,0,2,1,2,4.8629651980740025,0.9285714285714286,1,0,0,0,0,0.7,1,0,1,8.855805896829109
1,4,3,4,143,0,0,0,0,3,1,1,1,1,0,33,34,68,0,1,0,1,4.975631393481247,0.8787878787878788,0,0,0,7,0,0.67,0,0,1,10.371689387596785
1,4,3,4,113,1,0,0,0,0,0,0,2,1,0,31,75,0,0,1,0,0,4.6913417419520975,0.8709677419354839,0,0,0,4,0,0.78,1,0,1,10.10611953343376
1,2,0,6,85,0,0,0,0,0,0,0,2,1,0,10,68,0,0,3,1,0,4.623653218735794,0.8,0,0,0,0,0,0.33,0,0,1,9.467321084383904
1,2,1,1,28,0,0,0,0,0,0,0,0,1,0,15,6,0,0,0,0,0,4.066108939837481,0.8666666666666667,0,0,0,0,0,0.5,0,0,0,4.723167623027778
1,3,1,2,52,0,0,0,0,0,0,0,0,1,0,25,20,0,0,0,0,1,4.07885281588224,0.92,1,0,0,0,0,0.59,0,0,0,7.079709725134555
1,6,3,2,130,1,0,0,0,0,1,0,1,1,0,44,22,56,0,0,0,0,4.814998060776388,0.8636363636363636,1,0,1,10,0,0.57,0,0,1,10.558472781113116
1,7,4,1,133,3,1,1,0,3,2,2,1,1,0,50,13,62,0,6,1,2,4.893530110121198,0.58,0,0,0,17,0,1.0,0,0,0,10.841057903741
1,5,0,5,71,1,0,0,1,3,1,0,0,1,1,0,39,12,0,1,0,0,4.607130395063408,-0.75,1,1,0,0,0,1.0,0,9,1,9.256956894078323
1,3,2,1,90,5,1,0,0,0,0,0,1,1,0,49,34,0,0,1,1,0,4.809373340745654,0.7959183673469388,0,0,1,21,0,0.78,0,1,0,9.894028743876722
1,5,1,4,65,0,0,0,0,0,0,0,0,1,0,16,42,0,0,0,0,2,4.103610323255514,0.875,0,0,1,0,0,0.67,0,0,0,9.976448616148703
1,4,1,4,97,1,0,0,0,6,0,0,0,1,0,14,76,0,0,1,0,1,5.036790069581132,0.8571428571428571,1,0,0,0,0,0.86,1,0,0,9.092943652472153
1,3,1,8,197,2,0,0,0,3,3,2,7,1,0,26,52,111,0,1,0,0,4.885876952911073,0.7692307692307693,1,1,0,0,1,0.69,0,0,2,13.637919224259134
1,3,0,2,40,0,0,0,0,0,0,0,0,1,0,21,12,0,0,0,0,0,3.993942707918269,0.9047619047619048,1,0,1,0,0,0.67,0,0,0,7.094120451227977
1,6,4,3,72,0,0,0,0,0,0,0,1,1,0,43,22,0,0,1,0,0,4.524043147775397,0.4186046511627907,1,0,1,10,0,0.86,0,0,0,9.190995257401704
1,2,0,1,114,0,0,0,0,6,3,2,1,1,0,22,10,74,0,1,0,0,5.457957343800309,0.7727272727272727,1,1,1,0,0,0.58,1,2,0,9.228896139875804
1,3,1,3,51,1,0,0,1,0,0,0,0,1,0,14,30,0,0,1,1,1,4.419988028619981,0.8571428571428571,1,0,0,0,0,0.83,0,0,0,8.682480545386795
1,7,3,2,207,3,2,0,0,3,5,5,1,1,0,33,10,156,0,4,0,0,5.230334038120428,0.7575757575757576,0,0,0,4,0,0.8,1,1,0,12.795841790563738
1,5,1,3,58,0,0,0,0,0,0,0,0,1,0,17,34,0,0,1,0,1,4.287401961855144,0.6470588235294118,1,0,0,0,0,0.78,1,2,0,9.458308040992216
1,3,0,3,45,0,0,0,1,0,0,0,0,1,1,0,25,0,0,0,0,1,4.250201918975737,-0.7692307692307693,0,0,0,0,1,1.0,0,10,1,4.314463915888267
1,4,2,5,151,1,0,0,0,0,3,2,3,1,0,33,43,67,0,2,1,1,4.966240049252146,0.9090909090909092,1,0,0,12,0,0.67,1,0,0,12.620826533543417
1,3,0,3,66,0,0,0,0,0,0,0,0,1,0,26,33,0,0,0,0,0,4.084812075611055,0.9230769230769232,1,0,0,0,0,0.55,0,0,0,7.711990964576866
1,3,0,1,32,0,0,0,0,0,0,0,0,1,0,11,14,0,0,1,0,0,3.9681390622295662,0.9090909090909092,1,0,0,0,0,0.71,0,0,0,5.741993921879614
1,6,4,4,61,0,0,0,0,0,0,0,0,1,0,27,27,0,0,2,0,0,4.454686517607022,0.7407407407407407,1,0,0,4,0,1.0,1,1,0,8.718937486556202
1,3,1,4,78,0,0,0,0,3,0,0,0,1,0,15,56,0,0,1,0,1,4.429400219240347,0.8666666666666667,1,0,0,0,0,0.57,0,0,0,10.31524075383678
1,2,0,2,65,0,0,0,0,0,2,1,2,1,0,11,20,26,0,0,0,0,4.943306805529722,0.9090909090909092,1,0,0,0,0,0.71,0,0,0,6.813573649186155
1,5,3,1,97,0,0,0,0,0,1,0,0,1,0,30,13,46,0,0,0,1,4.843440713888724,0.6666666666666666,1,0,0,4,0,0.67,0,2,1,9.48493584142435
1,2,1,3,86,0,0,0,0,3,0,0,2,1,0,22,57,0,0,0,0,1,4.680308545914162,0.9090909090909092,0,0,0,0,0,0.57,0,0,1,9.654590569092475
1,11,0,4,309,0,0,0,0,15,1,4,9,1,0,17,113,141,0,1,0,3,5.049332111448664,0.9411764705882352,0,0,0,0,0,0.54,0,0,1,9.462585868058651
1,3,0,2,46,1,1,0,0,0,0,0,0,1,0,19,20,0,0,0,0,0,4.1727148802435865,0.8421052631578947,1,0,1,0,0,0.67,0,0,0,7.569751689629084
1,3,1,1,110,2,0,0,0,3,0,0,2,1,0,22,81,0,0,1,0,1,5.040710801026969,0.3636363636363636,1,0,1,0,0,1.0,1,0,1,6.407511512449367
1,3,1,3,56,0,0,0,0,0,0,0,0,1,0,25,24,0,0,1,0,1,4.021403699408589,0.92,1,0,0,0,0,0.65,1,0,0,9.89384850845748
1,3,1,4,72,1,1,0,0,0,0,0,1,1,0,25,40,0,0,0,0,0,4.099665973303956,0.56,1,0,1,0,0,0.7,0,0,0,7.685182028476074
1,3,0,7,96,1,0,0,0,0,0,0,0,1,0,28,61,0,0,1,0,1,4.559198039992804,0.9642857142857144,0,0,0,0,0,0.62,1,0,0,9.309166976102066
1,2,0,1,44,1,0,0,0,0,0,0,0,1,0,19,18,0,0,1,0,0,4.072623663895164,0.9473684210526316,1,0,0,0,0,0.6,0,0,0,6.652330360454546
1,6,0,2,50,0,0,0,0,0,0,0,0,1,1,0,30,0,0,1,0,1,4.431272380112911,-0.7692307692307693,1,0,0,0,0,1.0,1,10,1,7.636292056994963
1,2,1,2,55,2,0,0,0,0,0,0,0,1,0,20,28,0,0,0,0,1,4.0578326677160925,0.9,0,0,0,0,0,0.42,0,0,0,7.976823021423455
1,3,1,1,36,0,0,0,0,0,0,0,0,1,0,17,12,0,0,0,0,1,4.023141320466082,0.8823529411764706,1,0,0,0,0,0.56,0,0,0,6.995213717439056
1,3,1,3,43,0,0,0,0,0,0,0,0,1,0,16,20,0,0,0,0,1,4.080350731889837,0.875,1,0,0,0,0,0.62,0,0,0,8.245850520080888
1,12,9,2,214,3,0,0,0,3,2,1,5,1,0,135,44,27,0,4,1,1,4.970682850684043,0.3407407407407407,1,1,0,54,0,0.75,0,1,2,14.624247528227173
1,5,3,2,118,0,0,0,0,0,1,0,1,1,0,32,24,54,0,0,0,0,4.723319482984593,0.8125,0,0,1,7,0,1.0,0,1,1,7.970721134327518
1,1,0,1,64,0,0,0,0,0,0,0,1,0,0,23,33,0,0,0,0,0,4.370614454101657,0.9565217391304348,0,0,0,0,0,0.61,0,0,0,6.583171107400217
1,1,0,1,35,0,0,0,0,3,0,0,0,1,0,7,21,0,0,0,0,1,3.9544425746945735,0.8571428571428571,0,0,1,0,0,0.5,0,0,0,4.4797262159819695
1,3,0,3,68,0,0,0,0,6,0,0,0,1,0,32,29,0,0,0,0,0,4.208571394296546,0.9375,1,0,1,0,0,0.6,0,0,0,9.539949244307843
1,2,1,6,120,5,2,0,0,0,0,0,2,1,0,31,82,0,0,1,0,1,4.708067005121211,0.8709677419354839,0,0,1,0,0,0.5,0,0,1,11.610687415528783
1,3,0,3,48,0,0,0,0,0,0,0,0,1,0,19,22,0,0,0,0,0,4.143432304889683,0.8947368421052632,1,0,1,0,0,0.58,0,0,0,8.707902978866592
1,10,1,1,103,0,0,0,0,0,0,0,2,1,0,13,83,0,0,0,0,0,4.927775319628732,0.5384615384615384,1,0,1,0,0,1.0,0,1,0,7.94765509619524
1,6,4,2,66,1,0,0,0,0,0,0,2,1,0,37,22,0,0,3,1,1,4.618046157427884,-0.054054054054054,1,0,0,3,0,1.0,1,11,0,10.166897106861716
1,2,0,3,185,1,0,0,0,6,2,0,6,1,0,21,64,92,0,2,1,0,4.978350021303608,0.9523809523809524,1,1,0,0,0,0.65,0,0,2,15.087978440286491
1,2,1,5,70,2,0,0,0,0,0,0,0,1,0,19,44,0,0,2,1,1,4.290665525455857,0.8947368421052632,0,0,0,0,0,0.67,0,0,0,10.72508924440571
1,2,0,4,219,0,0,0,0,0,0,0,1,1,0,12,200,0,0,0,0,0,4.991535087407984,0.9166666666666666,1,0,0,0,0,0.62,0,0,1,11.709422074750693
1,5,3,2,61,2,1,0,0,0,0,0,0,1,0,34,20,0,0,1,0,0,4.471823920190903,0.8529411764705882,1,0,0,7,0,0.71,0,0,0,9.52249446737585
1,5,0,7,65,0,0,0,0,0,0,0,0,1,0,9,49,0,0,0,0,1,4.743006036165816,0.8888888888888888,1,0,0,0,0,0.6,0,0,0,8.06929959972633
1,5,0,2,132,0,0,0,0,0,1,0,0,1,0,22,13,89,0,2,0,0,4.387918720253031,0.9545454545454546,0,0,0,0,0,0.61,0,0,0,11.59287517388969
1,1,0,1,29,0,0,0,0,0,0,0,0,1,0,15,7,0,0,1,1,0,3.788341339656749,0.9333333333333332,0,0,0,0,0,0.55,0,0,0,7.408276187630378
1,5,4,1,59,0,0,0,0,3,0,0,1,1,0,47,5,0,0,0,0,0,4.488764558556291,0.6170212765957447,0,0,0,19,0,0.67,0,0,0,8.310428175668028
1,6,1,4,69,0,0,0,0,0,0,0,0,1,0,18,44,0,0,0,0,1,4.31772898645008,0.8888888888888888,1,0,0,0,0,0.64,0,0,0,10.141484713467596
1,2,1,2,38,0,0,0,0,0,0,0,0,1,0,21,10,0,0,0,0,0,3.71201888248042,0.9047619047619048,0,0,0,0,0,0.55,0,0,0,5.328621633885553
1,5,1,6,245,1,0,0,0,3,2,1,6,1,0,30,54,153,0,1,1,2,4.939683858579528,0.9333333333333332,1,1,0,0,0,0.5,0,0,1,17.928409542830337
1,3,0,4,92,0,0,0,0,0,0,0,0,1,1,0,55,18,0,0,0,0,5.276712668226961,-0.7272727272727273,0,0,0,0,0,1.0,0,8,2,4.555783316664056
1,5,1,2,78,0,0,0,0,0,1,0,0,1,0,14,13,43,0,0,0,1,4.274273738854323,0.8571428571428571,1,0,1,0,0,0.71,0,0,0,10.134490812791933
1,2,0,9,82,1,0,0,0,0,0,0,1,1,0,15,60,0,0,2,0,0,4.304216361205743,0.9333333333333332,1,0,0,0,0,0.64,0,0,1,10.851237991656898
1,2,1,5,53,0,0,0,0,0,0,0,0,1,0,14,32,0,0,0,0,1,4.063036851590982,0.8571428571428571,0,0,0,0,0,0.83,0,0,0,7.360878332761644
1,2,0,3,85,2,1,0,0,0,0,0,1,1,0,21,57,0,0,1,0,0,4.847716531178344,0.9047619047619048,1,0,0,0,0,0.56,1,0,1,7.894568418542644
1,5,4,2,99,2,0,0,0,0,0,0,1,1,0,61,16,14,0,2,1,1,4.939554541007,0.4918032786885246,0,0,0,17,0,0.76,0,9,0,11.249105983245798
1,3,0,2,88,0,0,0,0,0,0,0,3,1,1,0,67,0,0,0,0,1,4.1738348133198535,-0.7857142857142857,0,0,0,0,0,1.0,0,11,2,4.482088620753186
1,4,1,3,48,0,0,0,0,0,0,0,0,1,0,17,24,0,0,0,0,1,4.212581188618506,0.8235294117647058,1,0,1,0,0,0.5,0,0,0,8.552894795695826
1,5,4,1,58,0,0,0,0,3,0,0,1,1,0,46,5,0,0,0,0,0,4.364374262660491,0.6086956521739131,0,0,0,19,0,0.8,0,0,0,8.143671358338553
1,1,0,1,62,0,0,0,0,3,2,2,1,1,0,17,9,28,0,1,0,0,4.724537746555786,0.9411764705882352,0,0,0,0,0,0.54,0,0,0,6.3150660327153725
1,1,0,3,43,0,0,0,0,0,0,0,0,1,0,14,22,0,0,1,0,0,3.861515626442929,0.9285714285714286,0,0,0,0,0,0.6,1,0,0,8.244370536826354
1,7,4,2,79,0,0,0,0,0,0,0,1,1,0,52,20,0,0,2,0,0,4.488060059617305,0.5769230769230769,1,0,1,13,0,0.62,0,0,0,11.822822817960695
1,1,0,2,89,0,0,0,0,0,0,0,1,1,0,23,59,0,0,0,0,0,4.760909033605372,0.9565217391304348,0,0,0,0,0,0.68,0,0,1,5.867292398655727
1,2,1,2,65,4,0,0,0,0,0,0,0,1,0,33,25,0,0,0,0,0,4.437849067494748,0.8181818181818182,0,0,0,0,0,0.64,0,1,0,5.994687389418567
1,2,0,1,41,1,0,0,0,0,0,0,0,1,0,14,20,0,0,1,0,0,3.997199870207905,0.9285714285714286,1,0,0,0,0,0.7,1,0,0,7.265407496321769
1,2,1,2,44,0,0,0,0,0,0,0,0,1,0,28,9,0,0,0,0,0,4.2007025735178845,0.8571428571428571,0,0,0,0,0,0.6,0,0,0,6.044130681621186
1,3,1,4,57,0,0,0,1,0,0,0,0,1,0,25,25,0,0,0,0,1,4.163442373882785,0.92,1,0,0,0,0,0.71,0,0,0,8.323578270099537
1,4,0,2,37,0,0,0,1,0,0,0,0,1,1,0,18,0,0,0,0,0,4.1185201770721855,-0.75,1,0,0,0,0,1.0,0,9,1,4.534246252217523
1,2,1,0,35,0,0,0,0,0,0,0,0,1,0,27,1,0,0,0,0,0,4.125871146123145,0.7777777777777778,0,0,0,0,0,0.75,0,0,0,5.682600348156754
1,3,1,1,36,0,0,0,0,0,0,0,0,1,0,16,13,0,0,0,0,0,4.0067499186387785,0.875,1,0,0,0,0,0.5,0,0,0,6.028883992373225
1,4,1,3,66,1,0,0,0,0,0,0,0,1,0,35,24,0,0,0,0,1,4.337648620660056,0.9142857142857144,1,0,0,0,0,0.62,0,0,0,10.573571006794417
1,3,1,2,163,0,0,0,0,0,0,0,2,1,0,17,139,0,0,0,0,1,4.435668813333778,0.8823529411764706,1,0,0,0,0,0.62,0,0,1,10.319932529845612
1,1,0,1,62,0,0,0,0,3,0,2,1,1,0,14,41,0,0,1,0,0,4.692279682039657,0.9285714285714286,0,0,0,0,0,0.7,0,0,0,7.057022894244745
1,2,0,4,182,2,0,0,0,3,2,1,7,1,0,16,35,123,0,1,1,1,4.863711765526863,0.9375,0,1,0,0,0,0.58,0,0,1,12.60056147319116
1,2,1,1,42,0,0,0,0,0,0,0,1,1,0,25,10,0,0,0,0,1,4.379714446279217,0.92,0,0,0,0,0,0.59,0,0,0,7.367262496206724
1,3,1,4,61,0,0,0,0,0,0,0,0,1,0,24,30,0,0,0,0,0,4.135277608502693,0.8333333333333334,1,0,0,0,0,0.62,0,0,0,9.47581657788075
1,1,0,1,21,0,0,0,0,0,0,0,0,1,0,8,6,0,0,0,0,0,3.916126946588284,0.625,0,0,0,0,0,0.75,0,1,0,3.6828822360675546
1,3,1,1,44,1,0,0,0,0,0,0,0,1,0,24,13,0,0,0,0,0,4.2007025735178845,0.9166666666666666,1,0,0,0,0,0.69,0,0,0,7.533959462102497
1,3,1,3,142,14,0,0,0,0,0,0,0,1,0,26,109,0,0,0,0,0,4.384035035456541,0.9230769230769232,0,0,0,0,0,0.6,0,0,0,12.817557098019233
1,1,0,1,35,0,0,0,0,0,0,0,0,1,0,17,4,6,0,1,0,0,4.250571945454581,0.9411764705882352,0,0,0,0,0,0.71,0,0,0,5.425001976677772
1,5,3,2,148,1,0,0,0,0,1,0,1,1,0,50,22,68,0,0,0,1,4.857754131551951,0.82,1,0,1,10,0,0.81,0,2,1,10.892443153778718
1,2,0,1,25,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,3.5630741894285696,0.8888888888888888,1,0,0,0,0,0.8,0,0,0,5.347924191517855
1,3,0,2,119,0,0,0,0,3,2,1,2,1,1,0,15,83,0,1,0,1,4.622551715058592,-0.7692307692307693,0,1,0,0,0,1.0,1,10,2,8.8748041265787
1,2,1,2,63,1,1,0,0,0,0,0,2,1,0,19,37,0,0,0,0,3,4.641740788779002,0.8421052631578947,0,0,0,0,0,0.64,0,0,1,6.979557482550075
1,5,3,3,76,0,0,0,0,0,1,0,1,1,0,25,30,13,0,2,0,0,4.7083257911976055,0.84,0,0,1,3,0,0.67,0,0,0,8.441715384421977
1,4,0,2,157,0,0,0,0,3,4,13,0,1,0,10,27,112,0,1,1,0,4.8061187273139465,0.3,1,1,0,0,0,0.83,0,3,0,10.793293474489593
1,4,2,0,39,0,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,1,4.04106055186274,0.8709677419354839,0,0,1,13,0,1.0,0,0,0,6.089231651640806
1,1,0,4,47,1,1,0,0,0,0,0,0,1,0,11,29,0,0,0,0,0,4.407436788679901,0.8181818181818182,0,0,0,0,0,0.83,0,0,0,6.158331247617157
1,3,1,2,136,0,0,0,0,12,4,3,1,1,0,27,21,80,0,1,0,1,4.814382861396275,0.7037037037037037,1,0,0,0,0,0.77,0,3,0,9.69818378969656
1,4,3,3,89,0,0,0,0,0,0,0,3,1,0,37,45,0,0,1,1,0,4.640460116770268,0.8918918918918919,0,0,0,4,0,0.57,0,0,1,9.028221874692257
1,6,3,5,122,0,0,0,0,12,0,0,0,1,0,57,58,0,0,2,0,0,4.592789465633491,0.912280701754386,1,0,1,13,0,0.6,0,0,0,10.950076600479616
1,3,1,3,366,11,0,0,0,3,3,2,1,0,0,44,34,273,0,4,1,0,5.814284177110857,0.3636363636363636,1,1,0,0,0,0.58,1,0,2,10.381521281351535
1,2,1,5,87,0,0,0,0,0,0,0,1,1,0,17,63,0,0,0,0,1,4.81060707667235,0.8823529411764706,0,0,0,0,0,0.7,0,0,1,7.869407829418786
1,5,0,4,87,1,1,1,0,0,1,0,0,1,0,12,47,20,0,4,0,0,4.52866081215533,0.8333333333333334,1,0,0,0,0,0.67,1,0,0,10.250570173082204
1,2,0,3,44,1,0,0,0,0,0,0,0,1,0,11,26,0,0,0,0,0,4.356492413796825,0.8181818181818182,0,0,0,0,0,0.75,0,0,0,8.22100106421887
1,3,1,4,66,1,0,0,0,0,0,0,0,1,0,17,42,0,0,0,0,1,4.288480249480715,0.8823529411764706,1,0,0,0,0,0.56,0,0,0,11.16348373375139
1,9,1,2,140,0,0,0,0,0,1,0,0,1,0,25,15,92,0,4,0,1,4.502027569881151,0.92,1,1,0,0,0,0.59,0,0,0,11.909478636348323
1,4,1,5,251,1,0,0,0,3,2,1,6,1,0,21,80,142,0,0,0,1,4.943699390191569,0.8571428571428571,1,1,0,0,0,0.6,0,0,2,16.84439985685365
1,2,1,4,84,1,1,0,0,0,0,0,2,1,0,25,52,0,0,1,0,1,4.699996257083271,0.88,0,0,0,0,0,0.53,0,0,1,8.729065418587595
1,3,1,1,44,0,0,0,0,0,0,0,0,1,0,21,16,0,0,1,0,0,4.245206119427738,0.8095238095238095,1,0,0,0,0,0.8,0,1,0,7.156462612625485
1,3,0,4,51,0,0,0,1,0,0,0,0,1,1,0,29,0,0,1,1,0,4.334409048686642,-0.8,0,0,0,0,0,1.0,0,12,1,6.60700689704966
1,6,4,3,83,2,0,0,0,3,0,0,1,1,0,53,23,0,0,3,0,0,4.584444595622451,0.7169811320754716,1,0,0,20,0,0.67,1,0,0,11.569370084118695
1,3,1,2,49,0,0,0,0,0,0,0,0,1,0,27,15,0,0,0,0,1,4.022075149884438,0.925925925925926,1,0,0,0,0,0.58,0,0,0,8.156134330258372
1,3,1,3,52,1,1,0,0,3,0,0,0,1,0,19,26,0,0,0,0,1,4.436043449643892,0.8421052631578947,1,0,0,0,0,0.73,0,0,0,7.915141597855142
1,6,4,2,76,0,0,0,0,0,0,0,1,1,0,49,20,0,0,2,0,0,4.592826118980925,0.4081632653061224,1,0,0,15,0,0.8,0,0,0,11.013676745085862
1,2,0,4,65,0,0,0,0,3,0,0,0,1,0,19,39,0,0,0,0,0,3.847024021434624,0.9473684210526316,1,0,0,0,0,0.67,0,0,0,9.928255602705535
1,3,0,3,56,1,1,0,0,3,0,0,0,1,0,11,38,0,0,0,0,0,4.313627413276451,0.8181818181818182,0,0,0,0,0,0.57,0,0,0,8.214807039663182
1,3,1,3,135,0,0,0,0,6,3,2,2,1,0,27,27,73,0,0,0,0,4.869832753365029,0.8888888888888888,0,1,0,0,0,0.75,0,0,0,13.369423405456784
1,4,1,1,62,1,0,0,0,3,0,0,3,1,0,33,22,0,0,0,0,1,4.344672924228474,0.4242424242424242,1,0,0,0,0,0.78,0,4,0,7.112241702911166
1,1,0,4,52,1,1,0,0,0,0,0,0,1,0,12,33,0,0,0,1,1,4.009436652912301,0.8333333333333334,0,0,0,0,1,0.78,0,0,0,6.318480353036596
1,3,0,11,164,2,0,0,0,6,0,0,0,1,0,12,145,0,0,2,0,1,4.196108879611171,0.9166666666666666,0,0,0,0,1,0.5,0,0,1,8.986921797289687
1,3,2,3,86,0,0,0,0,0,0,0,1,1,0,33,46,0,0,1,0,0,4.731327331529331,0.9090909090909092,0,0,0,2,0,0.54,0,0,1,8.704842860698204
1,7,0,2,187,2,1,1,0,9,2,3,4,1,0,17,16,146,0,1,0,0,5.50858139181308,0.8823529411764706,1,0,0,0,0,0.69,1,0,0,11.232457270417122
1,2,0,1,23,0,0,0,0,0,0,0,0,1,0,10,6,0,0,0,0,0,3.468576629687865,0.9,1,0,1,0,0,0.29,0,0,0,4.896082113081487
1,7,1,16,203,0,0,0,0,3,0,2,0,1,0,17,179,0,0,1,0,2,4.65412308243921,0.8235294117647058,1,0,0,0,0,0.67,0,0,2,14.01356090232675
1,6,4,3,66,0,0,0,0,0,0,0,0,1,0,31,28,0,0,0,0,0,4.510176225931463,0.2580645161290322,1,0,0,2,0,0.71,0,0,0,8.723895227335454
1,3,2,1,70,0,0,0,0,3,0,0,0,1,0,50,13,0,0,0,0,1,4.5384509249979486,0.9,0,0,0,27,0,0.73,0,0,0,7.81828534195046
1,8,3,3,96,4,0,0,0,0,0,0,0,1,0,53,36,0,0,1,0,1,4.580619829239355,0.4339622641509434,1,0,0,10,0,0.46,0,0,0,11.36028574633394
1,3,1,3,49,1,0,0,0,0,0,0,0,1,0,16,26,0,0,0,0,1,4.639721323486283,0.375,1,0,0,0,0,0.88,0,4,0,8.02833716610516
1,2,0,4,180,2,0,0,0,3,2,1,7,1,0,16,33,123,0,1,1,1,4.868532319532983,0.9375,0,1,0,0,0,0.58,0,0,1,12.51488887247624
1,5,4,1,60,0,0,0,0,3,0,0,1,1,0,48,5,0,0,0,0,0,4.556995287947003,0.5833333333333334,0,0,0,20,0,0.5,0,0,0,8.370234065040565
1,4,1,5,66,0,0,0,0,3,0,0,0,1,0,25,34,0,0,0,0,1,4.274016333687031,0.92,1,0,0,0,0,0.59,0,0,0,8.065276701462016
1,1,0,2,30,0,0,0,0,0,0,0,0,1,0,10,13,0,0,0,0,0,3.802910079649727,0.9,0,0,0,0,0,0.67,0,0,0,6.244094927544197
1,1,0,1,28,0,0,0,0,0,0,0,0,1,0,13,8,0,0,1,1,0,3.923251796980337,0.9230769230769232,0,0,0,0,0,0.67,0,0,0,5.905779661877175
